date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
9/15/2006,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,1905,26.02
9/15/2006,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,milk and dairy,"Milk (cow, pasteurized)",472,500 ML,actual,Retail,KES,20,0.27
9/15/2006,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,oil and fats,Oil (vegetable),96,L,actual,Retail,KES,120,1.64
9/15/2006,North Eastern,Mandera,Mandera,189,3.94,41.86,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,22,0.3
9/15/2006,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,13.6,0.19
9/15/2006,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1242,16.97
9/15/2006,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,30.74,0.42
9/15/2006,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,35.6,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,29,0.4
9/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,12.53,0.17
9/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1124.38,15.36
9/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,336.8,4.6
9/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,36.49,0.5
9/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,2700,36.89
10/15/2006,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,12.49,0.17
10/15/2006,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1133,15.71
10/15/2006,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,32.63,0.45
10/15/2006,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,3023.75,41.93
10/15/2006,Eastern,Kitui,Kitui,187,-1.37,38.02,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,19,0.26
10/15/2006,Eastern,Kitui,Kitui,187,-1.37,38.02,pulses and nuts,Beans (dry),262,KG,actual,Retail,KES,44,0.61
10/15/2006,Eastern,Marsabit,Marsabit,190,2.33,37.98,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,21,0.29
10/15/2006,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Bread,55,400 G,actual,Retail,KES,26,0.36
10/15/2006,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,14.34,0.2
10/15/2006,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1293.25,17.93
10/15/2006,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,658.88,9.14
10/15/2006,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,2133.33,29.58
10/15/2006,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,milk and dairy,"Milk (cow, pasteurized)",472,500 ML,actual,Retail,KES,20,0.28
10/15/2006,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,oil and fats,Oil (vegetable),96,L,actual,Retail,KES,120,1.66
10/15/2006,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,35.8,0.5
10/15/2006,North Eastern,Mandera,Mandera,189,3.94,41.86,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,23,0.32
10/15/2006,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,13.67,0.19
10/15/2006,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1282,17.78
10/15/2006,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,30.94,0.43
10/15/2006,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,2889,40.06
10/15/2006,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,35.6,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,30,0.42
10/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1053,14.6
10/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,1020,14.14
10/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,2400,33.28
11/15/2006,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,12.68,0.18
11/15/2006,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1148,16.18
11/15/2006,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,29.9,0.42
11/15/2006,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,2774,39.1
11/15/2006,Eastern,Kitui,Kitui,187,-1.37,38.02,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,19,0.27
11/15/2006,Eastern,Marsabit,Marsabit,190,2.33,37.98,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,20,0.28
11/15/2006,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Bread,55,400 G,actual,Retail,KES,27,0.38
11/15/2006,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,14.19,0.2
11/15/2006,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1273.6,17.95
11/15/2006,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,955.55,13.47
11/15/2006,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,2108,29.71
11/15/2006,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,3032,42.73
11/15/2006,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,14,0.2
11/15/2006,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1400,19.73
11/15/2006,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,894.44,12.61
11/15/2006,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,1670,23.54
11/15/2006,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,31.47,0.44
11/15/2006,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,35.6,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,28,0.39
11/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,10.9,0.15
11/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1000,14.09
11/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,736.11,10.38
11/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,1200,16.91
11/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,42.22,0.6
11/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,2675,37.7
12/15/2006,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,12.73,0.18
12/15/2006,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,2758.75,39.67
12/15/2006,Eastern,Kitui,Kitui,187,-1.37,38.02,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,20,0.29
12/15/2006,Eastern,Kitui,Kitui,187,-1.37,38.02,pulses and nuts,Beans (dry),262,KG,actual,Retail,KES,44,0.63
12/15/2006,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Bread,55,400 G,actual,Retail,KES,27,0.39
12/15/2006,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,13.34,0.19
12/15/2006,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1245,17.9
12/15/2006,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,1122.22,16.14
12/15/2006,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,1877.5,26.99
12/15/2006,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,milk and dairy,"Milk (cow, pasteurized)",472,500 ML,actual,Retail,KES,24,0.35
12/15/2006,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,oil and fats,Oil (vegetable),96,L,actual,Retail,KES,140,2.01
12/15/2006,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,31.98,0.46
12/15/2006,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,3078,44.26
12/15/2006,North Eastern,Mandera,Mandera,189,3.94,41.86,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,28,0.4
12/15/2006,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,15.25,0.22
12/15/2006,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1400,20.13
12/15/2006,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,796.1,11.45
12/15/2006,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,1400,20.13
12/15/2006,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,34.71,0.5
12/15/2006,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,3467,49.85
12/15/2006,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,35.6,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,28,0.4
12/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1000,14.38
12/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,40.76,0.59
1/15/2007,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,11.66,0.17
1/15/2007,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1061.9,15.26
1/15/2007,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,33.17,0.48
1/15/2007,Eastern,Kitui,Kitui,187,-1.37,38.02,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,18,0.26
1/15/2007,Eastern,Kitui,Kitui,187,-1.37,38.02,pulses and nuts,Beans (dry),262,KG,actual,Retail,KES,37,0.53
1/15/2007,Eastern,Marsabit,Marsabit,190,2.33,37.98,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,16,0.23
1/15/2007,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,15,0.22
1/15/2007,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1337.5,19.22
1/15/2007,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,1402.77,20.15
1/15/2007,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,33.38,0.48
1/15/2007,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,3107,44.64
1/15/2007,North Eastern,Mandera,Mandera,189,3.94,41.86,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,20,0.29
1/15/2007,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1400,20.11
1/15/2007,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,850.42,12.22
1/15/2007,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,1400,20.11
1/15/2007,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,38.2,0.55
1/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,10.71,0.15
1/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,947.5,13.61
1/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,675,9.7
1/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,1340,19.25
1/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,2730,39.22
2/15/2007,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,12.24,0.18
2/15/2007,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1062.5,15.41
2/15/2007,Eastern,Kitui,Kitui,187,-1.37,38.02,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,17,0.25
2/15/2007,Eastern,Marsabit,Marsabit,190,2.33,37.98,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,16,0.23
2/15/2007,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Bread,55,400 G,actual,Retail,KES,27,0.39
2/15/2007,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,14.69,0.21
2/15/2007,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1322.5,19.18
2/15/2007,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,1670,24.22
2/15/2007,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,milk and dairy,"Milk (cow, pasteurized)",472,500 ML,actual,Retail,KES,20,0.29
2/15/2007,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,oil and fats,Oil (vegetable),96,L,actual,Retail,KES,135,1.96
2/15/2007,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,31.35,0.45
2/15/2007,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,2810,40.75
2/15/2007,North Eastern,Mandera,Mandera,189,3.94,41.86,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,23,0.33
2/15/2007,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,15.45,0.22
2/15/2007,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1400,20.3
2/15/2007,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,2510,36.4
2/15/2007,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,34.48,0.5
2/15/2007,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,3170,45.98
2/15/2007,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,35.6,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,30,0.44
2/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,944.21,13.69
2/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,485.38,7.04
2/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,1189.47,17.25
2/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,46.45,0.67
2/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,2784,40.38
3/15/2007,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1035.42,14.92
3/15/2007,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,33.49,0.48
3/15/2007,Eastern,Kitui,Kitui,187,-1.37,38.02,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,8,0.12
3/15/2007,Eastern,Marsabit,Marsabit,190,2.33,37.98,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,14,0.2
3/15/2007,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,13.27,0.19
3/15/2007,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1193.8,17.2
3/15/2007,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,1724,24.84
3/15/2007,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,33.96,0.49
3/15/2007,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,3056,44.03
3/15/2007,North Eastern,Mandera,Mandera,189,3.94,41.86,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,22,0.32
3/15/2007,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1384.35,19.95
3/15/2007,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,830.91,11.97
3/15/2007,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,38.56,0.56
3/15/2007,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,3530,50.86
3/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,10.8,0.16
3/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1027.5,14.81
3/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,1208.33,17.41
3/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,42.18,0.61
3/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,2729,39.32
4/15/2007,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1047.37,15.29
4/15/2007,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,33.89,0.49
4/15/2007,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,3050,44.51
4/15/2007,Eastern,Kitui,Kitui,187,-1.37,38.02,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,8,0.12
4/15/2007,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Bread,55,400 G,actual,Retail,KES,27,0.39
4/15/2007,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,1721.05,25.12
4/15/2007,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,oil and fats,Oil (vegetable),96,L,actual,Retail,KES,130,1.9
4/15/2007,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,32.29,0.47
4/15/2007,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,3016,44.02
4/15/2007,North Eastern,Mandera,Mandera,189,3.94,41.86,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,26,0.38
4/15/2007,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,13.3,0.19
4/15/2007,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1225.56,17.89
4/15/2007,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,901.95,13.16
4/15/2007,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,1583.33,23.11
4/15/2007,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,39.57,0.58
4/15/2007,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,35.6,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,31,0.45
4/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1113.33,16.25
4/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,759.25,11.08
4/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,1166.67,17.03
4/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,46.57,0.68
4/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,2840,41.45
5/15/2007,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1078.57,16.03
5/15/2007,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,34.37,0.51
5/15/2007,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,3195.24,47.48
5/15/2007,Eastern,Kitui,Kitui,187,-1.37,38.02,pulses and nuts,Beans (dry),262,KG,actual,Retail,KES,34,0.51
5/15/2007,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,13.53,0.2
5/15/2007,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,1119.04,16.63
5/15/2007,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,oil and fats,Oil (vegetable),96,L,actual,Retail,KES,130,1.93
5/15/2007,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,33.22,0.49
5/15/2007,North Eastern,Mandera,Mandera,189,3.94,41.86,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,33,0.49
5/15/2007,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,14.24,0.21
5/15/2007,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1292.38,19.2
